uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
23633.6,0.0,224.32,0.0,13153.44,0.0,
23634.4,0.0,224.32,0.0,13153.6,0.0,
23635.2,0.0,224.32,0.0,13154.08,0.0,
23636.0,0.0,224.32,0.0,13154.56,0.0,
23636.8,0.0,224.32,0.0,13154.88,0.0,
23636.8,0.0,224.32,0.0,13155.36,0.0,
23637.6,0.0,224.32,0.0,13155.68,0.0,
23638.4,0.0,224.32,0.0,13156.16,0.0,
23639.2,0.0,224.32,0.0,13156.64,0.0,
23640.0,0.0,224.32,0.0,13157.12,0.0,
23640.8,0.0,224.32,0.0,13157.76,0.0,
23641.6,0.0,224.32,0.0,13158.08,0.0,
23642.4,0.0,224.32,0.0,13158.56,0.0,
23643.2,0.0,224.32,0.0,13158.88,0.0,
23644.0,0.0,224.32,0.0,13159.36,0.0,
23644.0,0.0,224.32,0.0,13160.0,0.0,
23644.8,0.0,224.32,0.0,13160.64,0.0,
23645.6,0.0,224.32,0.0,13161.28,0.0,
23646.4,0.0,224.32,0.0,13161.6,0.0,
23647.2,0.0,224.32,0.0,13162.24,0.0,
23648.0,0.0,224.32,0.0,13162.72,0.0,
23648.8,0.0,224.32,0.0,13163.2,0.0,
23649.6,0.0,224.32,0.0,13163.84,0.0,
23650.4,0.0,224.32,0.0,13164.32,0.0,
23651.2,0.0,224.32,0.0,13164.8,0.0,
23651.2,0.0,224.32,0.0,13165.44,0.0,
23652.0,0.0,224.32,0.0,13165.76,0.0,
23652.8,0.0,224.32,0.0,13166.08,0.0,
23653.6,0.0,224.32,0.0,13166.4,0.0,
23654.4,0.0,224.32,0.0,13166.56,0.0,
23655.2,0.0,224.32,0.0,13167.04,0.0,
23656.0,0.0,224.32,0.0,13167.52,0.0,
23656.8,0.0,224.32,0.0,13167.84,0.0,
23657.6,0.0,224.32,0.0,13168.32,0.0,
23658.4,0.0,224.32,0.0,13168.48,0.0,
23658.4,0.0,224.32,0.0,13168.96,0.0,
23659.2,0.0,224.32,0.0,13169.12,0.0,
23660.0,0.0,224.32,0.0,13169.76,0.0,
23660.8,0.0,224.32,0.0,13169.92,0.0,
23661.6,0.0,224.32,0.0,13170.08,0.0,
23662.4,0.0,224.32,0.0,13170.4,0.0,
23663.2,0.0,224.32,0.0,13170.4,0.0,
23664.0,0.0,224.32,0.0,13170.4,0.0,
23664.8,0.0,224.32,0.0,13170.72,0.0,
23665.6,0.0,224.32,0.0,13171.04,0.0,
23665.6,0.0,224.32,0.0,13171.36,0.0,
23666.4,0.0,224.32,0.0,13172.0,0.0,
23667.2,0.0,224.32,0.0,13172.32,0.0,
23668.0,0.0,224.32,0.0,13172.32,0.0,
23668.8,0.0,224.32,0.0,13172.64,0.0,
23669.6,0.0,224.32,0.0,13173.12,0.0,
23670.4,0.0,224.32,0.0,13173.76,0.0,
23671.2,0.0,224.32,0.0,13174.4,0.0,
23672.0,0.0,224.32,0.0,13174.88,0.0,
23672.8,0.0,224.32,0.0,13175.36,0.0,
23672.8,0.0,224.32,0.0,13175.84,0.0,
23673.6,0.0,224.32,0.0,13176.32,0.0,
23674.4,0.0,224.32,0.0,13176.8,0.0,
23675.2,0.0,224.32,0.0,13177.28,0.0,
23676.0,0.0,224.32,0.0,13177.6,0.0,
23676.8,0.0,224.32,0.0,13178.08,0.0,
23677.6,0.0,224.32,0.0,13178.4,0.0,
23678.4,0.0,224.32,0.0,13178.72,0.0,
23679.2,0.0,224.32,0.0,13178.88,0.0,
23680.0,0.0,224.32,0.0,13179.04,0.0,
23680.0,0.0,224.32,0.0,13179.68,0.0,
23680.8,0.0,224.32,0.0,13179.84,0.0,
23681.6,0.0,224.32,0.0,13180.16,0.0,
23682.4,0.0,224.32,0.0,13180.32,0.0,
23683.2,0.0,224.32,0.0,13180.48,0.0,
23684.0,0.0,224.32,0.0,13180.64,0.0,
23684.8,0.0,224.32,0.0,13181.12,0.0,
23685.6,0.0,224.32,0.0,13181.44,0.0,
23686.4,0.0,224.32,0.0,13182.08,0.0,
23687.2,0.0,224.32,0.0,13182.56,0.0,
23687.2,0.0,224.32,0.0,13182.88,0.0,
23688.0,0.0,224.32,0.0,13183.52,0.0,
23688.8,0.0,224.32,0.0,13184.0,0.0,
23689.6,0.0,224.32,0.0,13184.64,0.0,
23690.4,0.0,224.32,0.0,13184.96,0.0,
23691.2,0.0,224.32,0.0,13185.6,0.0,
23692.0,0.0,224.32,0.0,13185.92,0.0,
23692.8,0.0,224.32,0.0,13186.24,0.0,
23693.6,0.0,224.32,0.0,13186.72,0.0,
23694.4,0.0,224.32,0.0,13186.72,0.0,
23694.4,0.0,224.32,0.0,13186.88,0.0,
23695.2,0.0,224.32,0.0,13187.52,0.0,
23696.0,0.0,224.32,0.0,13188.0,0.0,
23696.8,0.0,224.32,0.0,13188.32,0.0,
23697.6,0.0,224.32,0.0,13188.64,0.0,
23698.4,0.0,224.32,0.0,13188.96,0.0,
23699.2,0.0,224.32,0.0,13189.12,0.0,
23700.0,0.0,224.32,0.0,13189.12,0.0,
23700.8,0.0,224.32,0.0,13189.44,0.0,
23701.6,0.0,224.32,0.0,13189.76,0.0,
23701.6,0.0,224.32,0.0,13189.92,0.0,
23702.4,0.0,224.32,0.0,13190.4,0.0,
23703.2,0.0,224.32,0.0,13190.72,0.0,
23704.0,0.0,224.32,0.0,13191.2,0.0,
23704.8,0.0,224.32,0.0,13191.2,0.0,
23705.6,0.0,224.32,0.0,13191.36,0.0,
23706.4,0.0,224.32,0.0,13191.68,0.0,
23707.2,0.0,224.32,0.0,13192.48,0.0,
23708.0,0.0,224.32,0.0,13192.8,0.0,
23708.8,0.0,224.32,0.0,13193.28,0.0,
23708.8,0.0,224.32,0.0,13193.44,0.0,
23709.6,0.0,224.32,0.0,13194.08,0.0,
23710.4,0.0,224.32,0.0,13194.24,0.0,
23711.2,0.0,224.32,0.0,13194.88,0.0,
23712.0,0.0,224.32,0.0,13195.36,0.0,
23712.8,0.0,224.32,0.0,13195.68,0.0,
23713.6,0.0,224.32,0.0,13196.16,0.0,
23714.4,0.0,224.32,0.0,13196.48,0.0,
23715.2,0.0,224.32,0.0,13196.96,0.0,
23716.0,0.0,224.32,0.0,13197.44,0.0,
23716.0,0.0,224.32,0.0,13197.92,0.0,
23716.8,0.0,224.32,0.0,13197.92,0.0,
23717.6,0.0,224.32,0.0,13198.24,0.0,
23718.4,0.0,224.32,0.0,13198.72,0.0,
23719.2,0.0,224.32,0.0,13199.36,0.0,
23720.0,0.0,224.32,0.0,13199.68,0.0,
23720.8,0.0,224.32,0.0,13199.84,0.0,
23721.6,0.0,224.32,0.0,13200.16,0.0,
23722.4,0.0,224.32,0.0,13200.8,0.0,
23723.2,0.0,224.32,0.0,13201.12,0.0,
23723.2,0.0,224.32,0.0,13201.6,0.0,
23724.0,0.0,224.32,0.0,13201.76,0.0,
23724.8,0.0,224.32,0.0,13202.08,0.0,
23725.6,0.0,224.32,0.0,13202.56,0.0,
23726.4,0.0,224.32,0.0,13202.72,0.0,
23727.2,0.0,224.32,0.0,13203.2,0.0,
23728.0,0.0,224.32,0.0,13203.68,0.0,
23728.8,0.0,224.32,0.0,13204.0,0.0,
23729.6,0.0,224.32,0.0,13204.0,0.0,
23730.4,0.0,224.32,0.0,13204.64,0.0,
23730.4,0.0,224.32,0.0,13204.96,0.0,
23731.2,0.0,224.32,0.0,13205.44,0.0,
23732.0,0.0,224.32,0.0,13205.76,0.0,
23732.8,0.0,224.32,0.0,13206.4,0.0,
23733.6,0.0,224.32,0.0,13206.88,0.0,
23734.4,0.0,224.32,0.0,13207.36,0.0,
23735.2,0.0,224.32,0.0,13208.0,0.0,
23736.0,0.0,224.32,0.0,13208.32,0.0,
23736.8,0.0,224.32,0.0,13208.8,0.0,
23737.6,0.0,224.32,0.0,13208.8,0.0,
23737.6,0.0,224.32,0.0,13209.12,0.0,
23738.4,0.0,224.32,0.0,13209.44,0.0,
23739.2,0.0,224.32,0.0,13209.76,0.0,
23740.0,0.0,224.32,0.0,13210.08,0.0,
23740.8,0.0,224.32,0.0,13210.4,0.0,
23741.6,0.0,224.32,0.0,13210.72,0.0,
23742.4,0.0,224.32,0.0,13211.36,0.0,
23743.2,0.0,224.32,0.0,13211.68,0.0,
23744.0,0.0,224.32,0.0,13212.16,0.0,
23744.8,0.0,224.48,0.0,13212.64,0.0,
23744.8,0.0,224.48,0.0,13212.96,0.0,
23745.6,0.0,224.48,0.0,13213.6,0.0,
23746.4,0.0,224.48,0.0,13214.08,0.0,
23747.2,0.0,224.48,0.0,13214.4,0.0,
23748.0,0.0,224.48,0.0,13214.56,0.0,
23748.8,0.0,224.48,0.0,13214.72,0.0,
23749.6,0.0,224.48,0.0,13215.2,0.0,
23750.4,0.0,224.48,0.0,13215.52,0.0,
23751.2,0.0,224.48,0.0,13215.84,0.0,
23752.0,0.0,224.48,0.0,13216.16,0.0,
23752.0,0.0,224.48,0.0,13216.32,0.0,
23752.8,0.0,224.48,0.0,13216.32,0.0,
23753.6,0.0,224.48,0.0,13216.96,0.0,
23754.4,0.0,224.48,0.0,13217.28,0.0,
23755.2,0.0,224.48,0.0,13217.6,0.0,
23756.0,0.0,224.48,0.0,13217.76,0.0,
23756.8,0.0,224.48,0.0,13218.56,0.0,
23757.6,0.0,224.48,0.0,13218.72,0.0,
23758.4,0.0,224.48,0.0,13219.04,0.0,
23759.2,0.0,224.48,0.0,13219.52,0.0,
23759.2,0.0,224.48,0.0,13220.16,0.0,
23760.0,0.0,224.48,0.0,13220.64,0.0,
23760.8,0.0,224.48,0.0,13221.12,0.0,
23761.6,0.0,224.48,0.0,13221.44,0.0,
23762.4,0.0,224.48,0.0,13221.6,0.0,
23763.2,0.0,224.48,0.0,13222.24,0.0,
23764.0,0.0,224.48,0.0,13222.4,0.0,
23764.8,0.0,224.48,0.0,13222.56,0.0,
23765.6,0.0,224.48,0.0,13222.56,0.0,
23766.4,0.0,224.48,0.0,13222.72,0.0,
23766.4,0.0,224.48,0.0,13223.52,0.0,
23767.2,0.0,224.48,0.0,13223.68,0.0,
23768.0,0.0,224.48,0.0,13224.0,0.0,
23768.8,0.0,224.48,0.0,13224.16,0.0,
23769.6,0.0,224.48,0.0,13224.48,0.0,
23770.4,0.0,224.48,0.0,13224.8,0.0,
23771.2,0.0,224.48,0.0,13224.96,0.0,
23772.0,0.0,224.48,0.0,13225.44,0.0,
23772.8,0.0,224.48,0.0,13225.6,0.0,
23773.6,0.0,224.48,0.0,13226.24,0.0,
23773.6,0.0,224.48,0.0,13226.72,0.0,
23774.4,0.0,224.48,0.0,13227.04,0.0,
23775.2,0.0,224.48,0.0,13227.36,0.0,
23776.0,0.0,224.48,0.0,13227.52,0.0,
23776.8,0.0,224.48,0.0,13227.68,0.0,
23777.6,0.0,224.48,0.0,13228.16,0.0,
23778.4,0.0,224.48,0.0,13228.64,0.0,
23779.2,0.0,224.48,0.0,13228.96,0.0,
23780.0,0.0,224.48,0.0,13229.6,0.0,
23780.8,0.0,224.48,0.0,13229.92,0.0,
23780.8,0.0,224.48,0.0,13230.56,0.0,
23781.6,0.0,224.48,0.0,13230.88,0.0,
23782.4,0.0,224.48,0.0,13231.52,0.0,
23783.2,0.0,224.48,0.0,13231.84,0.0,
23784.0,0.0,224.48,0.0,13232.32,0.0,
23784.8,0.0,224.48,0.0,13232.8,0.0,
23785.6,0.0,224.48,0.0,13233.44,0.0,
23786.4,0.0,224.48,0.0,13233.92,0.0,
23787.2,0.0,224.48,0.0,13234.08,0.0,
23788.0,0.0,224.48,0.0,13234.4,0.0,
23788.0,0.0,224.48,0.0,13234.88,0.0,
23788.8,0.0,224.48,0.0,13235.2,0.0,
23789.6,0.0,224.48,0.0,13235.52,0.0,
23790.4,0.0,224.48,0.0,13235.52,0.0,
23791.2,0.0,224.48,0.0,13235.68,0.0,
23792.0,0.0,224.48,0.0,13235.68,0.0,
23792.8,0.0,224.48,0.0,13236.16,0.0,
23793.6,0.0,224.48,0.0,13236.48,0.0,
23794.4,0.0,224.48,0.0,13237.12,0.0,
23795.2,0.0,224.48,0.0,13237.92,0.0,
23795.2,0.0,224.48,0.0,13237.92,0.0,
23796.0,0.0,224.48,0.0,13238.24,0.0,
23796.8,0.0,224.48,0.0,13238.24,0.0,
23797.6,0.0,224.48,0.0,13239.04,0.0,
23798.4,0.0,224.48,0.0,13239.2,0.0,
23799.2,0.0,224.48,0.0,13239.84,0.0,
23800.0,0.0,224.48,0.0,13240.48,0.0,
23800.8,0.0,224.48,0.0,13240.64,0.0,
23801.6,0.0,224.48,0.0,13240.96,0.0,
23802.4,0.0,224.48,0.0,13241.28,0.0,
23802.4,0.0,224.48,0.0,13241.6,0.0,
23803.2,0.0,224.48,0.0,13242.08,0.0,
23804.0,0.0,224.48,0.0,13242.56,0.0,
23804.8,0.0,224.48,0.0,13242.72,0.0,
23805.6,0.0,224.48,0.0,13243.04,0.0,
23806.4,0.0,224.48,0.0,13243.36,0.0,
23807.2,0.0,224.48,0.0,13244.16,0.0,
23808.0,0.0,224.48,0.0,13244.48,0.0,
23808.8,0.0,224.48,0.0,13244.64,0.0,
23809.6,0.0,224.48,0.0,13244.64,0.0,
23809.6,0.0,224.48,0.0,13245.12,0.0,
23810.4,0.0,224.48,0.0,13245.28,0.0,
23811.2,0.0,224.48,0.0,13245.76,0.0,
23812.0,0.0,224.48,0.0,13246.08,0.0,
23812.8,0.0,224.48,0.0,13246.56,0.0,
23813.6,0.0,224.48,0.0,13246.88,0.0,
23814.4,0.0,224.48,0.0,13247.36,0.0,
23815.2,0.0,224.48,0.0,13248.0,0.0,
23816.0,0.0,224.48,0.0,13248.32,0.0,
23816.8,0.0,224.48,0.0,13248.64,0.0,
23816.8,0.0,224.48,0.0,13248.96,0.0,
23817.6,0.0,224.48,0.0,13249.28,0.0,
23818.4,0.0,224.48,0.0,13249.6,0.0,
23819.2,0.0,224.48,0.0,13250.4,0.0,
23820.0,0.0,224.48,0.0,13250.72,0.0,
23820.8,0.0,224.48,0.0,13251.2,0.0,
23821.6,0.0,224.48,0.0,13251.68,0.0,
23822.4,0.0,224.48,0.0,13252.0,0.0,
23823.2,0.0,224.48,0.0,13252.48,0.0,
23824.0,0.0,224.48,0.0,13252.64,0.0,
23824.0,0.0,224.48,0.0,13252.96,0.0,
23824.8,0.0,224.48,0.0,13253.12,0.0,
23825.6,0.0,224.48,0.0,13253.28,0.0,
23826.4,0.0,224.48,0.0,13253.6,0.0,
23827.2,0.0,224.48,0.0,13253.92,0.0,
23828.0,0.0,224.48,0.0,13254.4,0.0,
23828.8,0.0,224.48,0.0,13255.04,0.0,
23829.6,0.0,224.48,0.0,13255.52,0.0,
23830.4,0.0,224.48,0.0,13255.84,0.0,
23831.2,0.0,224.48,0.0,13256.16,0.0,
23831.2,0.0,224.48,0.0,13256.16,0.0,
23832.0,0.0,224.48,0.0,13256.48,0.0,
23832.8,0.0,224.48,0.0,13256.96,0.0,
23833.6,0.0,224.48,0.0,13257.28,0.0,
23834.4,0.0,224.48,0.0,13257.76,0.0,
23835.2,0.0,224.48,0.0,13258.56,0.0,
23836.0,0.0,224.48,0.0,13258.88,0.0,
23836.8,0.0,224.48,0.0,13259.36,0.0,
23837.6,0.0,224.48,0.0,13259.52,0.0,
23838.4,0.0,224.48,0.0,13259.68,0.0,
23838.4,0.0,224.48,0.0,13260.16,0.0,
23839.2,0.0,224.48,0.0,13260.64,0.0,
23840.0,0.0,224.48,0.0,13261.28,0.0,
23840.8,0.0,224.48,0.0,13261.92,0.0,
23841.6,0.0,224.48,0.0,13262.08,0.0,
23842.4,0.0,224.48,0.0,13262.24,0.0,
23843.2,0.0,224.48,0.0,13262.72,0.0,
23844.0,0.0,224.48,0.0,13263.2,0.0,
23844.8,0.0,224.48,0.0,13263.52,0.0,
23845.6,0.0,224.48,0.0,13264.0,0.0,
23845.6,0.0,224.48,0.0,13264.32,0.0,
23846.4,0.0,224.48,0.0,13264.8,0.0,
23847.2,0.0,224.48,0.0,13265.28,0.0,
23848.0,0.0,224.48,0.0,13265.6,0.0,
23848.8,0.0,224.48,0.0,13265.76,0.0,
23849.6,0.0,224.48,0.0,13266.24,0.0,
23850.4,0.0,224.48,0.0,13266.72,0.0,
23851.2,0.0,224.48,0.0,13267.04,0.0,
23852.0,0.0,224.48,0.0,13267.52,0.0,
23852.8,0.0,224.48,0.0,13267.68,0.0,
23852.8,0.0,224.48,0.0,13268.16,0.0,
23853.6,0.0,224.48,0.0,13268.8,0.0,
23854.4,0.0,224.48,0.0,13269.44,0.0,
23855.2,0.0,224.48,0.0,13269.92,0.0,
23856.0,0.0,224.48,0.0,13270.56,0.0,
23856.8,0.0,224.48,0.0,13270.88,0.0,
23857.6,0.0,224.48,0.0,13271.36,0.0,
23858.4,0.0,224.48,0.0,13271.68,0.0,
23859.2,0.0,224.48,0.0,13272.16,0.0,
23860.0,0.0,224.48,0.0,13272.48,0.0,
23860.0,0.0,224.48,0.0,13272.8,0.0,
23860.8,0.0,224.48,0.0,13273.12,0.0,
23861.6,0.0,224.48,0.0,13273.28,0.0,
23862.4,0.0,224.48,0.0,13273.44,0.0,
23863.2,0.0,224.48,0.0,13273.6,0.0,
23864.0,0.0,224.48,0.0,13274.24,0.0,
23864.8,0.0,224.48,0.0,13274.56,0.0,
23865.6,0.0,224.48,0.0,13274.72,0.0,
23866.4,0.0,224.48,0.0,13275.04,0.0,
23867.2,0.0,224.48,0.0,13275.68,0.0,
23867.2,0.0,224.48,0.0,13276.0,0.0,
23868.0,0.0,224.48,0.0,13276.32,0.0,
23868.8,0.0,224.48,0.0,13276.48,0.0,
23869.6,0.0,224.48,0.0,13276.64,0.0,
23870.4,0.0,224.48,0.0,13276.8,0.0,
23871.2,0.0,224.48,0.0,13277.28,0.0,
23872.0,0.0,224.48,0.0,13277.44,0.0,
23872.8,0.0,224.48,0.0,13277.6,0.0,
23873.6,0.0,224.48,0.0,13278.24,0.0,
23874.4,0.0,224.48,0.0,13278.56,0.0,
23874.4,0.0,224.48,0.0,13279.04,0.0,
23875.2,0.0,224.48,0.0,13279.2,0.0,
23876.0,0.0,224.48,0.0,13279.68,0.0,
23876.8,0.0,224.48,0.0,13279.84,0.0,
23877.6,0.0,224.48,0.0,13280.48,0.0,
23878.4,0.0,224.48,0.0,13280.8,0.0,
23879.2,0.0,224.48,0.0,13281.28,0.0,
23880.0,0.0,224.48,0.0,13281.28,0.0,
23880.8,0.0,224.48,0.0,13281.92,0.0,
23881.6,0.0,224.48,0.0,13282.4,0.0,
23881.6,0.0,224.48,0.0,13282.72,0.0,
23882.4,0.0,224.48,0.0,13283.2,0.0,
23883.2,0.0,224.48,0.0,13283.52,0.0,
23884.0,0.0,224.48,0.0,13283.52,0.0,
23884.8,0.0,224.48,0.0,13283.84,0.0,
23885.6,0.0,224.48,0.0,13284.48,0.0,
23886.4,0.0,224.48,0.0,13284.8,0.0,
23887.2,0.0,224.48,0.0,13285.12,0.0,
23888.0,0.0,224.48,0.0,13285.44,0.0,
23888.8,0.0,224.48,0.0,13285.6,0.0,
23888.8,0.0,224.48,0.0,13285.92,0.0,
23889.6,0.0,224.48,0.0,13286.56,0.0,
23890.4,0.0,224.48,0.0,13286.56,0.0,
23891.2,0.0,224.48,0.0,13287.04,0.0,
23892.0,0.0,224.48,0.0,13287.36,0.0,
23892.8,0.0,224.48,0.0,13287.68,0.0,
23893.6,0.0,224.48,0.0,13288.0,0.0,
23894.4,0.0,224.48,0.0,13288.16,0.0,
23895.2,0.0,224.48,0.0,13288.48,0.0,
23896.0,0.0,224.48,0.0,13288.8,0.0,
23896.0,0.0,224.48,0.0,13288.96,0.0,
23896.8,0.0,224.48,0.0,13289.28,0.0,
23897.6,0.0,224.48,0.0,13289.76,0.0,
23898.4,0.0,224.48,0.0,13290.4,0.0,
23899.2,0.0,224.48,0.0,13290.88,0.0,
23900.0,0.0,224.48,0.0,13291.36,0.0,
23900.8,0.0,224.48,0.0,13291.52,0.0,
23901.6,0.0,224.48,0.0,13292.0,0.0,
23902.4,0.0,224.48,0.0,13292.16,0.0,
23903.2,0.0,224.48,0.0,13292.48,0.0,
23903.2,0.0,224.48,0.0,13292.64,0.0,
23904.0,0.0,224.48,0.0,13292.8,0.0,
23904.8,0.0,224.48,0.0,13293.28,0.0,
23905.6,0.0,224.48,0.0,13293.76,0.0,
23906.4,0.0,224.48,0.0,13293.92,0.0,
23907.2,0.0,224.48,0.0,13294.4,0.0,
23908.0,0.0,224.48,0.0,13294.88,0.0,
23908.8,0.0,224.48,0.0,13295.2,0.0,
23909.6,0.0,224.48,0.0,13295.84,0.0,
23910.4,0.0,224.48,0.0,13296.32,0.0,
23910.4,0.0,224.48,0.0,13296.8,0.0,
23911.2,0.0,224.48,0.0,13297.12,0.0,
23912.0,0.0,224.48,0.0,13297.6,0.0,
23912.8,0.0,224.48,0.0,13298.08,0.0,
23913.6,0.0,224.48,0.0,13298.56,0.0,
23914.4,0.0,224.48,0.0,13298.88,0.0,
23915.2,0.0,224.48,0.0,13299.04,0.0,
23916.0,0.0,224.48,0.0,13299.68,0.0,
23916.8,0.0,224.48,0.0,13300.16,0.0,
23917.6,0.0,224.48,0.0,13300.48,0.0,
23917.6,0.0,224.48,0.0,13300.8,0.0,
23918.4,0.0,224.48,0.0,13301.44,0.0,
23919.2,0.0,224.48,0.0,13301.76,0.0,
23920.0,0.0,224.48,0.0,13301.92,0.0,
23920.8,0.0,224.48,0.0,13302.24,0.0,
23921.6,0.0,224.48,0.0,13302.72,0.0,
23922.4,0.0,224.48,0.0,13303.04,0.0,
23923.2,0.0,224.48,0.0,13303.84,0.0,
23924.0,0.0,224.48,0.0,13304.0,0.0,
23924.8,0.0,224.48,0.0,13304.48,0.0,
23924.8,0.0,224.48,0.0,13305.12,0.0,
23925.6,0.0,224.48,0.0,13305.44,0.0,
23926.4,0.0,224.48,0.0,13305.92,0.0,
23927.2,0.0,224.48,0.0,13306.4,0.0,
23928.0,0.0,224.48,0.0,13307.04,0.0,
23928.8,0.0,224.48,0.0,13307.36,0.0,
23929.6,0.0,224.48,0.0,13307.84,0.0,
23930.4,0.0,224.48,0.0,13308.64,0.0,
23931.2,0.0,224.48,0.0,13308.96,0.0,
23932.0,0.0,224.48,0.0,13309.44,0.0,
23932.0,0.0,224.48,0.0,13309.44,0.0,
23932.8,0.0,224.48,0.0,13310.08,0.0,
23933.6,0.0,224.48,0.0,13310.24,0.0,
23934.4,0.0,224.48,0.0,13310.56,0.0,
23935.2,0.0,224.48,0.0,13311.36,0.0,
23936.0,0.0,224.48,0.0,13311.84,0.0,
23936.8,0.0,224.48,0.0,13312.16,0.0,
23937.6,0.0,224.48,0.0,13312.64,0.0,
23938.4,0.0,224.48,0.0,13312.8,0.0,
23939.2,0.0,224.48,0.0,13312.96,0.0,
23939.2,0.0,224.48,0.0,13313.28,0.0,
23940.0,0.0,224.48,0.0,13313.6,0.0,
23940.8,0.0,224.48,0.0,13313.92,0.0,
23941.6,0.0,224.48,0.0,13314.4,0.0,
23942.4,0.0,224.48,0.0,13314.72,0.0,
23943.2,0.0,224.48,0.0,13315.36,0.0,
23944.0,0.0,224.48,0.0,13315.84,0.0,
23944.8,0.0,224.48,0.0,13316.64,0.0,
23945.6,0.0,224.48,0.0,13316.96,0.0,
23946.4,0.0,224.48,0.0,13317.6,0.0,
23946.4,0.0,224.48,0.0,13318.08,0.0,
23947.2,0.0,224.48,0.0,13318.4,0.0,
23948.0,0.0,224.48,0.0,13318.88,0.0,
23948.8,0.0,224.48,0.0,13319.36,0.0,
23949.6,0.0,224.48,0.0,13319.68,0.0,
23950.4,0.0,224.48,0.0,13320.16,0.0,
23951.2,0.0,224.48,0.0,13320.64,0.0,
23952.0,0.0,224.48,0.0,13321.28,0.0,
23952.8,0.0,224.48,0.0,13321.6,0.0,
23953.6,0.0,224.48,0.0,13322.08,0.0,
23953.6,0.0,224.48,0.0,13322.24,0.0,
23954.4,0.0,224.48,0.0,13322.56,0.0,
23955.2,0.0,224.48,0.0,13322.88,0.0,
23956.0,0.0,224.48,0.0,13323.36,0.0,
23956.8,0.0,224.48,0.0,13323.68,0.0,
23957.6,0.0,224.48,0.0,13324.16,0.0,
23958.4,0.0,224.48,0.0,13324.48,0.0,
23959.2,0.0,224.48,0.0,13324.96,0.0,
23960.0,0.0,224.48,0.0,13325.44,0.0,
23960.8,0.0,224.48,0.0,13325.76,0.0,
23960.8,0.0,224.48,0.0,13326.24,0.0,
23961.6,0.0,224.48,0.0,13326.72,0.0,
23962.4,0.0,224.48,0.0,13327.36,0.0,
23963.2,0.0,224.48,0.0,13327.52,0.0,
23964.0,0.0,224.48,0.0,13328.0,0.0,
23964.8,0.0,224.48,0.0,13328.64,0.0,
23965.6,0.0,224.48,0.0,13328.96,0.0,
23966.4,0.0,224.48,0.0,13329.44,0.0,
23967.2,0.0,224.48,0.0,13329.44,0.0,
23968.0,0.0,224.48,0.0,13329.76,0.0,
23968.0,0.0,224.48,0.0,13330.4,0.0,
23968.8,0.0,224.48,0.0,13330.72,0.0,
23969.6,0.0,224.48,0.0,13331.36,0.0,
23970.4,0.0,224.48,0.0,13332.0,0.0,
23971.2,0.0,224.48,0.0,13332.64,0.0,
23972.0,0.0,224.48,0.0,13332.96,0.0,
23972.8,0.0,224.48,0.0,13333.28,0.0,
23973.6,0.0,224.48,0.0,13333.6,0.0,
23974.4,0.0,224.48,0.0,13333.76,0.0,
23975.2,0.0,224.48,0.0,13334.24,0.0,
23975.2,0.0,224.48,0.0,13334.56,0.0,
23976.0,0.0,224.48,0.0,13335.04,0.0,
23976.8,0.0,224.48,0.0,13335.2,0.0,
23977.6,0.0,224.48,0.0,13335.68,0.0,
23978.4,0.0,224.48,0.0,13336.16,0.0,
23979.2,0.0,224.48,0.0,13336.8,0.0,
23980.0,0.0,224.48,0.0,13337.28,0.0,
23980.8,0.0,224.48,0.0,13337.6,0.0,
23981.6,0.0,224.48,0.0,13338.4,0.0,
23982.4,0.0,224.48,0.0,13338.88,0.0,
23982.4,0.0,224.48,0.0,13339.2,0.0,
23983.2,0.0,224.48,0.0,13339.84,0.0,
23984.0,0.0,224.48,0.0,13340.16,0.0,
23984.8,0.0,224.48,0.0,13340.32,0.0,
23985.6,0.0,224.48,0.0,13340.64,0.0,
23986.4,0.0,224.64,0.0,13341.44,0.0,
23987.2,0.0,224.8,0.0,13341.6,0.0,
23988.0,0.0,224.8,0.0,13342.4,0.0,
23988.8,0.0,224.8,0.0,13342.88,0.0,
23989.6,0.0,224.8,0.0,13343.04,0.0,
23989.6,0.0,224.8,0.0,13343.36,0.0,
23990.4,0.0,224.8,0.0,13344.16,0.0,
23991.2,0.0,224.8,0.0,13344.64,0.0,
23992.0,0.0,224.8,0.0,13345.12,0.0,
23992.8,0.0,224.8,0.0,13345.44,0.0,
23993.6,0.0,224.8,0.0,13345.92,0.0,
23994.4,0.0,224.8,0.0,13346.24,0.0,
23995.2,0.0,224.8,0.0,13346.72,0.0,
23996.0,0.0,224.8,0.0,13347.2,0.0,
23996.8,0.0,224.8,0.0,13347.84,0.0,
23996.8,0.0,224.8,0.0,13348.32,0.0,
23997.6,0.0,224.8,0.0,13348.8,0.0,
23998.4,0.0,224.8,0.0,13349.28,0.0,
23999.2,0.0,224.8,0.0,13349.44,0.0,
24000.0,0.0,224.8,0.0,13350.08,0.0,
24000.8,0.0,224.8,0.0,13350.56,0.0,
24001.6,0.0,224.8,0.0,13351.04,0.0,
24002.4,0.0,224.8,0.0,13351.36,0.0,
24003.2,0.0,224.8,0.0,13351.84,0.0,
24004.0,0.0,224.8,0.0,13352.32,0.0,
24004.0,0.0,224.8,0.0,13352.32,0.0,
24004.8,0.0,224.8,0.0,13352.48,0.0,
