uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
935.8,0.0,769.97,0.0,519.66,0.0,
935.85,0.0,770.01,0.0,519.68,0.0,
935.9,0.0,770.06,0.0,519.7,0.0,
935.95,0.0,770.1,0.0,519.71,0.0,
935.95,0.0,770.14,0.0,519.73,0.0,
936.0,0.0,770.19,0.0,519.75,0.0,
936.05,0.0,770.23,0.0,519.77,0.0,
936.1,0.0,770.27,0.0,519.79,0.0,
936.15,0.0,770.32,0.0,519.82,0.0,
936.2,0.0,770.37,0.0,519.85,0.0,
936.25,0.0,770.42,0.0,519.87,0.0,
936.3,0.0,770.46,0.0,519.89,0.0,
936.35,0.0,770.51,0.0,519.92,0.0,
936.4,0.0,770.55,0.0,519.93,0.0,
936.4,0.0,770.58,0.0,519.97,0.0,
936.45,0.0,770.61,0.0,520.01,0.0,
936.5,0.0,770.64,0.0,520.04,0.0,
936.55,0.0,770.66,0.0,520.06,0.0,
936.6,0.0,770.7,0.0,520.09,0.0,
936.65,0.0,770.74,0.0,520.1,0.0,
936.7,0.0,770.78,0.0,520.11,0.0,
936.75,0.0,770.81,0.0,520.15,0.0,
936.8,0.0,770.85,0.0,520.18,0.0,
936.85,0.0,770.9,0.0,520.22,0.0,
936.85,0.0,770.95,0.0,520.25,0.0,
936.9,0.0,770.99,0.0,520.29,0.0,
936.95,0.0,771.04,0.0,520.33,0.0,
937.0,0.0,771.07,0.0,520.36,0.0,
937.05,0.0,771.12,0.0,520.4,0.0,
937.1,0.0,771.17,0.0,520.43,0.0,
937.15,0.0,771.22,0.0,520.45,0.0,
937.2,0.0,771.26,0.0,520.46,0.0,
937.25,0.0,771.3,0.0,520.47,0.0,
937.3,0.0,771.34,0.0,520.5,0.0,
937.3,0.0,771.38,0.0,520.52,0.0,
937.35,0.0,771.41,0.0,520.55,0.0,
937.4,0.0,771.45,0.0,520.58,0.0,
937.45,0.0,771.47,0.0,520.61,0.0,
937.5,0.0,771.5,0.0,520.63,0.0,
937.55,0.0,771.54,0.0,520.66,0.0,
937.6,0.0,771.58,0.0,520.69,0.0,
937.65,0.0,771.61,0.0,520.71,0.0,
937.7,0.0,771.65,0.0,520.75,0.0,
937.75,0.0,771.69,0.0,520.78,0.0,
937.75,0.0,771.73,0.0,520.8,0.0,
937.8,0.0,771.76,0.0,520.81,0.0,
937.85,0.0,771.8,0.0,520.84,0.0,
937.9,0.0,771.83,0.0,520.87,0.0,
937.95,0.0,771.86,0.0,520.9,0.0,
938.0,0.0,771.91,0.0,520.91,0.0,
938.05,0.0,771.96,0.0,520.96,0.0,
938.1,0.0,772.0,0.0,520.99,0.0,
938.15,0.0,772.04,0.0,521.01,0.0,
938.2,0.0,772.08,0.0,521.04,0.0,
938.2,0.0,772.12,0.0,521.05,0.0,
938.25,0.0,772.15,0.0,521.06,0.0,
938.3,0.0,772.18,0.0,521.09,0.0,
938.35,0.0,772.21,0.0,521.09,0.0,
938.4,0.0,772.22,0.0,521.11,0.0,
938.45,0.0,772.26,0.0,521.15,0.0,
938.5,0.0,772.31,0.0,521.19,0.0,
938.55,0.0,772.36,0.0,521.2,0.0,
938.6,0.0,772.41,0.0,521.23,0.0,
938.65,0.0,772.46,0.0,521.25,0.0,
938.65,0.0,772.51,0.0,521.29,0.0,
938.7,0.0,772.56,0.0,521.31,0.0,
938.75,0.0,772.6,0.0,521.34,0.0,
938.8,0.0,772.65,0.0,521.36,0.0,
938.85,0.0,772.67,0.0,521.39,0.0,
938.9,0.0,772.7,0.0,521.42,0.0,
938.95,0.0,772.75,0.0,521.43,0.0,
939.0,0.0,772.8,0.0,521.44,0.0,
939.05,0.0,772.85,0.0,521.47,0.0,
939.1,0.0,772.9,0.0,521.5,0.0,
939.1,0.0,772.95,0.0,521.52,0.0,
939.15,0.0,773.0,0.0,521.56,0.0,
939.2,0.0,773.04,0.0,521.58,0.0,
939.25,0.0,773.09,0.0,521.61,0.0,
939.3,0.0,773.12,0.0,521.66,0.0,
939.35,0.0,773.14,0.0,521.68,0.0,
939.4,0.0,773.17,0.0,521.71,0.0,
939.45,0.0,773.21,0.0,521.72,0.0,
939.5,0.0,773.25,0.0,521.74,0.0,
939.55,0.0,773.29,0.0,521.78,0.0,
939.55,0.0,773.33,0.0,521.8,0.0,
939.6,0.0,773.37,0.0,521.83,0.0,
939.65,0.0,773.4,0.0,521.88,0.0,
939.7,0.0,773.44,0.0,521.91,0.0,
939.75,0.0,773.47,0.0,521.93,0.0,
939.8,0.0,773.5,0.0,521.97,0.0,
939.85,0.0,773.53,0.0,522.01,0.0,
939.9,0.0,773.57,0.0,522.03,0.0,
939.95,0.0,773.61,0.0,522.04,0.0,
940.0,0.0,773.65,0.0,522.06,0.0,
940.0,0.0,773.69,0.0,522.09,0.0,
940.05,0.0,773.73,0.0,522.12,0.0,
940.1,0.0,773.76,0.0,522.14,0.0,
940.15,0.0,773.79,0.0,522.16,0.0,
940.2,0.0,773.82,0.0,522.19,0.0,
940.25,0.0,773.84,0.0,522.22,0.0,
940.3,0.0,773.86,0.0,522.24,0.0,
940.35,0.0,773.9,0.0,522.28,0.0,
940.4,0.0,773.94,0.0,522.3,0.0,
940.45,0.0,773.98,0.0,522.32,0.0,
940.45,0.0,774.02,0.0,522.32,0.0,
940.5,0.0,774.06,0.0,522.36,0.0,
940.55,0.0,774.1,0.0,522.38,0.0,
940.6,0.0,774.13,0.0,522.4,0.0,
940.65,0.0,774.17,0.0,522.43,0.0,
940.7,0.0,774.2,0.0,522.47,0.0,
940.75,0.0,774.22,0.0,522.51,0.0,
940.8,0.0,774.26,0.0,522.52,0.0,
940.85,0.0,774.3,0.0,522.54,0.0,
940.9,0.0,774.34,0.0,522.55,0.0,
940.9,0.0,774.38,0.0,522.57,0.0,
940.95,0.0,774.42,0.0,522.6,0.0,
941.0,0.0,774.46,0.0,522.64,0.0,
941.05,0.0,774.49,0.0,522.66,0.0,
941.1,0.0,774.54,0.0,522.7,0.0,
941.15,0.0,774.58,0.0,522.74,0.0,
941.2,0.0,774.61,0.0,522.75,0.0,
941.25,0.0,774.65,0.0,522.77,0.0,
941.3,0.0,774.7,0.0,522.8,0.0,
941.35,0.0,774.75,0.0,522.81,0.0,
941.35,0.0,774.8,0.0,522.85,0.0,
941.4,0.0,774.85,0.0,522.87,0.0,
941.45,0.0,774.9,0.0,522.9,0.0,
941.5,0.0,774.93,0.0,522.93,0.0,
941.55,0.0,774.97,0.0,522.96,0.0,
941.6,0.0,775.0,0.0,522.99,0.0,
941.65,0.0,775.03,0.0,523.01,0.0,
941.7,0.0,775.06,0.0,523.01,0.0,
941.75,0.0,775.09,0.0,523.04,0.0,
941.8,0.0,775.12,0.0,523.06,0.0,
941.8,0.0,775.15,0.0,523.1,0.0,
941.85,0.0,775.18,0.0,523.11,0.0,
941.9,0.0,775.21,0.0,523.16,0.0,
941.95,0.0,775.23,0.0,523.19,0.0,
942.0,0.0,775.25,0.0,523.22,0.0,
942.05,0.0,775.27,0.0,523.26,0.0,
942.1,0.0,775.3,0.0,523.27,0.0,
942.15,0.0,775.34,0.0,523.28,0.0,
942.2,0.0,775.38,0.0,523.32,0.0,
942.25,0.0,775.42,0.0,523.33,0.0,
942.25,0.0,775.46,0.0,523.34,0.0,
942.3,0.0,775.5,0.0,523.36,0.0,
942.35,0.0,775.54,0.0,523.38,0.0,
942.4,0.0,775.58,0.0,523.4,0.0,
942.45,0.0,775.61,0.0,523.44,0.0,
942.5,0.0,775.63,0.0,523.45,0.0,
942.55,0.0,775.66,0.0,523.47,0.0,
942.6,0.0,775.69,0.0,523.48,0.0,
942.65,0.0,775.73,0.0,523.51,0.0,
942.7,0.0,775.77,0.0,523.52,0.0,
942.7,0.0,775.81,0.0,523.54,0.0,
942.75,0.0,775.85,0.0,523.57,0.0,
942.8,0.0,775.89,0.0,523.59,0.0,
942.85,0.0,775.93,0.0,523.61,0.0,
942.9,0.0,775.96,0.0,523.64,0.0,
942.95,0.0,775.97,0.0,523.67,0.0,
943.0,0.0,775.99,0.0,523.71,0.0,
943.05,0.0,776.02,0.0,523.72,0.0,
943.1,0.0,776.06,0.0,523.76,0.0,
943.15,0.0,776.1,0.0,523.81,0.0,
943.15,0.0,776.14,0.0,523.82,0.0,
943.2,0.0,776.18,0.0,523.85,0.0,
943.25,0.0,776.22,0.0,523.88,0.0,
943.3,0.0,776.26,0.0,523.89,0.0,
943.35,0.0,776.3,0.0,523.9,0.0,
943.4,0.0,776.33,0.0,523.91,0.0,
943.45,0.0,776.35,0.0,523.95,0.0,
943.5,0.0,776.37,0.0,523.99,0.0,
943.55,0.0,776.4,0.0,524.02,0.0,
943.6,0.0,776.43,0.0,524.04,0.0,
943.6,0.0,776.46,0.0,524.06,0.0,
943.65,0.0,776.49,0.0,524.08,0.0,
943.7,0.0,776.53,0.0,524.12,0.0,
943.75,0.0,776.57,0.0,524.13,0.0,
943.8,0.0,776.61,0.0,524.16,0.0,
943.85,0.0,776.64,0.0,524.18,0.0,
943.9,0.0,776.66,0.0,524.21,0.0,
943.95,0.0,776.68,0.0,524.24,0.0,
944.0,0.0,776.71,0.0,524.28,0.0,
944.05,0.0,776.74,0.0,524.31,0.0,
944.05,0.0,776.77,0.0,524.32,0.0,
944.1,0.0,776.79,0.0,524.36,0.0,
944.15,0.0,776.83,0.0,524.37,0.0,
944.2,0.0,776.87,0.0,524.38,0.0,
944.25,0.0,776.91,0.0,524.4,0.0,
944.3,0.0,776.95,0.0,524.43,0.0,
944.35,0.0,776.98,0.0,524.44,0.0,
944.4,0.0,777.01,0.0,524.47,0.0,
944.45,0.0,777.05,0.0,524.5,0.0,
944.5,0.0,777.09,0.0,524.53,0.0,
944.5,0.0,777.13,0.0,524.55,0.0,
944.55,0.0,777.15,0.0,524.56,0.0,
944.6,0.0,777.18,0.0,524.59,0.0,
944.65,0.0,777.22,0.0,524.62,0.0,
944.7,0.0,777.26,0.0,524.65,0.0,
944.75,0.0,777.3,0.0,524.7,0.0,
944.8,0.0,777.33,0.0,524.71,0.0,
944.85,0.0,777.36,0.0,524.72,0.0,
944.9,0.0,777.4,0.0,524.73,0.0,
944.95,0.0,777.45,0.0,524.75,0.0,
944.95,0.0,777.5,0.0,524.78,0.0,
945.0,0.0,777.54,0.0,524.8,0.0,
945.05,0.0,777.58,0.0,524.81,0.0,
945.1,0.0,777.63,0.0,524.85,0.0,
945.15,0.0,777.68,0.0,524.86,0.0,
945.2,0.0,777.73,0.0,524.9,0.0,
945.25,0.0,777.77,0.0,524.91,0.0,
945.3,0.0,777.81,0.0,524.92,0.0,
945.35,0.0,777.84,0.0,524.94,0.0,
945.4,0.0,777.87,0.0,524.96,0.0,
945.4,0.0,777.91,0.0,524.99,0.0,
945.45,0.0,777.94,0.0,525.02,0.0,
945.5,0.0,777.96,0.0,525.02,0.0,
945.55,0.0,777.99,0.0,525.03,0.0,
945.6,0.0,778.02,0.0,525.07,0.0,
945.65,0.0,778.05,0.0,525.1,0.0,
945.7,0.0,778.07,0.0,525.1,0.0,
945.75,0.0,778.09,0.0,525.1,0.0,
945.8,0.0,778.12,0.0,525.14,0.0,
945.85,0.0,778.14,0.0,525.18,0.0,
945.85,0.0,778.16,0.0,525.22,0.0,
945.9,0.0,778.18,0.0,525.23,0.0,
945.95,0.0,778.19,0.0,525.28,0.0,
946.0,0.0,778.2,0.0,525.3,0.0,
946.05,0.0,778.21,0.0,525.32,0.0,
946.1,0.0,778.22,0.0,525.33,0.0,
946.15,0.0,778.23,0.0,525.34,0.0,
946.2,0.0,778.23,0.0,525.39,0.0,
946.25,0.0,778.25,0.0,525.41,0.0,
946.3,0.0,778.27,0.0,525.43,0.0,
946.3,0.0,778.29,0.0,525.44,0.0,
946.35,0.0,778.31,0.0,525.47,0.0,
946.4,0.0,778.33,0.0,525.5,0.0,
946.45,0.0,778.35,0.0,525.53,0.0,
946.5,0.0,778.37,0.0,525.57,0.0,
946.55,0.0,778.39,0.0,525.58,0.0,
946.6,0.0,778.41,0.0,525.58,0.0,
946.65,0.0,778.41,0.0,525.6,0.0,
946.7,0.0,778.43,0.0,525.62,0.0,
946.75,0.0,778.46,0.0,525.65,0.0,
946.75,0.0,778.49,0.0,525.66,0.0,
946.8,0.0,778.52,0.0,525.7,0.0,
946.85,0.0,778.55,0.0,525.74,0.0,
946.9,0.0,778.58,0.0,525.78,0.0,
946.95,0.0,778.62,0.0,525.8,0.0,
947.0,0.0,778.66,0.0,525.82,0.0,
947.05,0.0,778.7,0.0,525.85,0.0,
947.1,0.0,778.72,0.0,525.86,0.0,
947.15,0.0,778.74,0.0,525.89,0.0,
947.2,0.0,778.78,0.0,525.94,0.0,
947.2,0.0,778.82,0.0,525.96,0.0,
947.25,0.0,778.86,0.0,525.96,0.0,
947.3,0.0,778.9,0.0,525.97,0.0,
947.35,0.0,778.93,0.0,525.99,0.0,
947.4,0.0,778.96,0.0,526.01,0.0,
947.45,0.0,779.0,0.0,526.04,0.0,
947.5,0.0,779.04,0.0,526.06,0.0,
947.55,0.0,779.07,0.0,526.08,0.0,
947.6,0.0,779.09,0.0,526.1,0.0,
947.65,0.0,779.13,0.0,526.14,0.0,
947.65,0.0,779.17,0.0,526.18,0.0,
947.7,0.0,779.21,0.0,526.22,0.0,
947.75,0.0,779.25,0.0,526.26,0.0,
947.8,0.0,779.29,0.0,526.3,0.0,
947.85,0.0,779.32,0.0,526.31,0.0,
947.9,0.0,779.36,0.0,526.35,0.0,
947.95,0.0,779.4,0.0,526.39,0.0,
948.0,0.0,779.43,0.0,526.41,0.0,
948.05,0.0,779.45,0.0,526.43,0.0,
948.1,0.0,779.48,0.0,526.45,0.0,
948.1,0.0,779.52,0.0,526.46,0.0,
948.15,0.0,779.56,0.0,526.49,0.0,
948.2,0.0,779.6,0.0,526.52,0.0,
948.25,0.0,779.64,0.0,526.54,0.0,
948.3,0.0,779.67,0.0,526.57,0.0,
948.35,0.0,779.71,0.0,526.6,0.0,
948.4,0.0,779.75,0.0,526.63,0.0,
948.45,0.0,779.78,0.0,526.65,0.0,
948.5,0.0,779.8,0.0,526.69,0.0,
948.55,0.0,779.83,0.0,526.7,0.0,
948.55,0.0,779.87,0.0,526.72,0.0,
948.6,0.0,779.91,0.0,526.73,0.0,
948.65,0.0,779.95,0.0,526.77,0.0,
948.7,0.0,779.99,0.0,526.8,0.0,
948.75,0.0,780.02,0.0,526.83,0.0,
948.8,0.0,780.05,0.0,526.84,0.0,
948.85,0.0,780.08,0.0,526.88,0.0,
948.9,0.0,780.11,0.0,526.93,0.0,
948.95,0.0,780.12,0.0,526.95,0.0,
949.0,0.0,780.13,0.0,526.99,0.0,
949.0,0.0,780.15,0.0,527.01,0.0,
949.05,0.0,780.18,0.0,527.05,0.0,
949.1,0.0,780.21,0.0,527.06,0.0,
949.15,0.0,780.24,0.0,527.08,0.0,
949.2,0.0,780.27,0.0,527.1,0.0,
949.25,0.0,780.3,0.0,527.11,0.0,
949.3,0.0,780.33,0.0,527.13,0.0,
949.35,0.0,780.36,0.0,527.17,0.0,
949.4,0.0,780.38,0.0,527.21,0.0,
949.45,0.0,780.4,0.0,527.24,0.0,
949.45,0.0,780.42,0.0,527.27,0.0,
949.5,0.0,780.45,0.0,527.28,0.0,
949.55,0.0,780.48,0.0,527.29,0.0,
949.6,0.0,780.51,0.0,527.31,0.0,
949.65,0.0,780.54,0.0,527.35,0.0,
949.7,0.0,780.57,0.0,527.38,0.0,
949.75,0.0,780.6,0.0,527.42,0.0,
949.8,0.0,780.63,0.0,527.45,0.0,
949.85,0.0,780.65,0.0,527.48,0.0,
949.9,0.0,780.67,0.0,527.51,0.0,
949.9,0.0,780.69,0.0,527.54,0.0,
949.95,0.0,780.71,0.0,527.56,0.0,
950.0,0.0,780.74,0.0,527.57,0.0,
950.05,0.0,780.77,0.0,527.57,0.0,
950.1,0.0,780.8,0.0,527.59,0.0,
950.15,0.0,780.83,0.0,527.64,0.0,
950.2,0.0,780.86,0.0,527.65,0.0,
950.25,0.0,780.89,0.0,527.67,0.0,
950.3,0.0,780.91,0.0,527.7,0.0,
950.35,0.0,780.93,0.0,527.72,0.0,
950.35,0.0,780.96,0.0,527.74,0.0,
950.4,0.0,780.99,0.0,527.75,0.0,
950.45,0.0,781.03,0.0,527.76,0.0,
950.5,0.0,781.07,0.0,527.79,0.0,
950.55,0.0,781.11,0.0,527.8,0.0,
950.6,0.0,781.15,0.0,527.82,0.0,
950.65,0.0,781.19,0.0,527.86,0.0,
950.7,0.0,781.23,0.0,527.9,0.0,
950.75,0.0,781.26,0.0,527.92,0.0,
950.8,0.0,781.28,0.0,527.94,0.0,
950.8,0.0,781.29,0.0,527.96,0.0,
950.85,0.0,781.31,0.0,527.98,0.0,
950.9,0.0,781.33,0.0,528.01,0.0,
950.95,0.0,781.36,0.0,528.04,0.0,
951.0,0.0,781.39,0.0,528.07,0.0,
951.05,0.0,781.42,0.0,528.1,0.0,
951.1,0.0,781.45,0.0,528.13,0.0,
951.15,0.0,781.49,0.0,528.17,0.0,
951.2,0.0,781.53,0.0,528.2,0.0,
951.25,0.0,781.57,0.0,528.22,0.0,
951.25,0.0,781.59,0.0,528.24,0.0,
951.3,0.0,781.62,0.0,528.26,0.0,
951.35,0.0,781.64,0.0,528.28,0.0,
951.4,0.0,781.67,0.0,528.31,0.0,
951.45,0.0,781.7,0.0,528.32,0.0,
951.5,0.0,781.73,0.0,528.33,0.0,
951.55,0.0,781.75,0.0,528.35,0.0,
951.6,0.0,781.77,0.0,528.37,0.0,
951.65,0.0,781.79,0.0,528.39,0.0,
951.7,0.0,781.81,0.0,528.41,0.0,
951.7,0.0,781.82,0.0,528.42,0.0,
951.75,0.0,781.84,0.0,528.44,0.0,
951.8,0.0,781.85,0.0,528.45,0.0,
951.85,0.0,781.86,0.0,528.46,0.0,
951.9,0.0,781.88,0.0,528.47,0.0,
951.95,0.0,781.9,0.0,528.49,0.0,
952.0,0.0,781.92,0.0,528.53,0.0,
952.05,0.0,781.95,0.0,528.56,0.0,
952.1,0.0,781.98,0.0,528.59,0.0,
952.15,0.0,782.01,0.0,528.63,0.0,
952.15,0.0,782.03,0.0,528.64,0.0,
952.2,0.0,782.06,0.0,528.67,0.0,
952.25,0.0,782.09,0.0,528.71,0.0,
952.3,0.0,782.11,0.0,528.74,0.0,
952.35,0.0,782.14,0.0,528.76,0.0,
952.4,0.0,782.17,0.0,528.77,0.0,
952.45,0.0,782.19,0.0,528.8,0.0,
952.5,0.0,782.22,0.0,528.83,0.0,
952.55,0.0,782.25,0.0,528.86,0.0,
952.6,0.0,782.28,0.0,528.87,0.0,
952.6,0.0,782.31,0.0,528.9,0.0,
952.65,0.0,782.34,0.0,528.92,0.0,
952.7,0.0,782.38,0.0,528.95,0.0,
952.75,0.0,782.41,0.0,528.96,0.0,
952.8,0.0,782.44,0.0,528.98,0.0,
952.85,0.0,782.48,0.0,529.01,0.0,
952.9,0.0,782.51,0.0,529.05,0.0,
952.95,0.0,782.55,0.0,529.08,0.0,
953.0,0.0,782.59,0.0,529.1,0.0,
953.05,0.0,782.62,0.0,529.13,0.0,
953.05,0.0,782.66,0.0,529.16,0.0,
953.1,0.0,782.69,0.0,529.21,0.0,
953.15,0.0,782.73,0.0,529.23,0.0,
953.2,0.0,782.77,0.0,529.23,0.0,
953.25,0.0,782.8,0.0,529.25,0.0,
953.3,0.0,782.84,0.0,529.29,0.0,
953.35,0.0,782.87,0.0,529.31,0.0,
953.4,0.0,782.91,0.0,529.31,0.0,
953.45,0.0,782.96,0.0,529.33,0.0,
953.5,0.0,783.0,0.0,529.36,0.0,
953.5,0.0,783.05,0.0,529.39,0.0,
953.55,0.0,783.09,0.0,529.41,0.0,
953.6,0.0,783.14,0.0,529.45,0.0,
953.65,0.0,783.19,0.0,529.48,0.0,
953.7,0.0,783.23,0.0,529.51,0.0,
953.75,0.0,783.28,0.0,529.55,0.0,
953.8,0.0,783.32,0.0,529.59,0.0,
953.85,0.0,783.35,0.0,529.63,0.0,
953.9,0.0,783.39,0.0,529.66,0.0,
953.95,0.0,783.43,0.0,529.68,0.0,
953.95,0.0,783.48,0.0,529.71,0.0,
954.0,0.0,783.52,0.0,529.75,0.0,
954.05,0.0,783.56,0.0,529.76,0.0,
954.1,0.0,783.6,0.0,529.81,0.0,
954.15,0.0,783.63,0.0,529.83,0.0,
954.2,0.0,783.66,0.0,529.86,0.0,
954.25,0.0,783.7,0.0,529.9,0.0,
954.3,0.0,783.73,0.0,529.92,0.0,
954.35,0.0,783.76,0.0,529.95,0.0,
954.4,0.0,783.79,0.0,529.97,0.0,
954.4,0.0,783.84,0.0,530.0,0.0,
954.45,0.0,783.89,0.0,530.03,0.0,
954.5,0.0,783.94,0.0,530.06,0.0,
954.55,0.0,783.99,0.0,530.09,0.0,
954.6,0.0,784.04,0.0,530.12,0.0,
954.65,0.0,784.08,0.0,530.16,0.0,
954.7,0.0,784.13,0.0,530.17,0.0,
954.75,0.0,784.17,0.0,530.18,0.0,
954.8,0.0,784.21,0.0,530.2,0.0,
954.85,0.0,784.23,0.0,530.22,0.0,
954.85,0.0,784.27,0.0,530.23,0.0,
954.9,0.0,784.31,0.0,530.25,0.0,
954.95,0.0,784.35,0.0,530.28,0.0,
955.0,0.0,784.39,0.0,530.31,0.0,
955.05,0.0,784.43,0.0,530.33,0.0,
955.1,0.0,784.46,0.0,530.36,0.0,
955.15,0.0,784.49,0.0,530.38,0.0,
955.2,0.0,784.52,0.0,530.41,0.0,
955.25,0.0,784.56,0.0,530.42,0.0,
955.3,0.0,784.58,0.0,530.46,0.0,
955.3,0.0,784.62,0.0,530.48,0.0,
955.35,0.0,784.66,0.0,530.52,0.0,
955.4,0.0,784.7,0.0,530.54,0.0,
955.45,0.0,784.74,0.0,530.56,0.0,
955.5,0.0,784.78,0.0,530.59,0.0,
955.55,0.0,784.82,0.0,530.62,0.0,
955.6,0.0,784.85,0.0,530.66,0.0,
955.65,0.0,784.88,0.0,530.69,0.0,
955.7,0.0,784.91,0.0,530.73,0.0,
955.75,0.0,784.93,0.0,530.75,0.0,
955.75,0.0,784.96,0.0,530.76,0.0,
955.8,0.0,785.0,0.0,530.78,0.0,
955.85,0.0,785.04,0.0,530.81,0.0,
955.9,0.0,785.08,0.0,530.83,0.0,
955.95,0.0,785.12,0.0,530.84,0.0,
956.0,0.0,785.16,0.0,530.88,0.0,
956.05,0.0,785.19,0.0,530.92,0.0,
956.1,0.0,785.22,0.0,530.93,0.0,
956.15,0.0,785.24,0.0,530.95,0.0,
956.2,0.0,785.26,0.0,530.99,0.0,
956.2,0.0,785.27,0.0,531.03,0.0,
956.25,0.0,785.3,0.0,531.05,0.0,
956.3,0.0,785.33,0.0,531.07,0.0,
956.35,0.0,785.36,0.0,531.09,0.0,
956.4,0.0,785.39,0.0,531.11,0.0,
956.45,0.0,785.42,0.0,531.13,0.0,
956.5,0.0,785.45,0.0,531.15,0.0,
956.55,0.0,785.48,0.0,531.17,0.0,
956.6,0.0,785.5,0.0,531.18,0.0,
956.65,0.0,785.53,0.0,531.22,0.0,
956.65,0.0,785.54,0.0,531.25,0.0,
956.7,0.0,785.57,0.0,531.28,0.0,
956.75,0.0,785.6,0.0,531.31,0.0,
956.8,0.0,785.63,0.0,531.33,0.0,
956.85,0.0,785.66,0.0,531.34,0.0,
956.9,0.0,785.69,0.0,531.35,0.0,
956.95,0.0,785.72,0.0,531.4,0.0,
957.0,0.0,785.75,0.0,531.43,0.0,
957.05,0.0,785.77,0.0,531.45,0.0,
957.1,0.0,785.8,0.0,531.47,0.0,
957.1,0.0,785.81,0.0,531.5,0.0,
957.15,0.0,785.83,0.0,531.51,0.0,
957.2,0.0,785.85,0.0,531.53,0.0,
957.25,0.0,785.87,0.0,531.56,0.0,
957.3,0.0,785.89,0.0,531.59,0.0,
957.35,0.0,785.91,0.0,531.6,0.0,
957.4,0.0,785.93,0.0,531.62,0.0,
957.45,0.0,785.95,0.0,531.64,0.0,
957.5,0.0,785.96,0.0,531.66,0.0,
957.55,0.0,785.98,0.0,531.67,0.0,
957.55,0.0,785.99,0.0,531.71,0.0,
957.6,0.0,786.01,0.0,531.74,0.0,
957.65,0.0,786.03,0.0,531.77,0.0,
957.7,0.0,786.05,0.0,531.8,0.0,
957.75,0.0,786.07,0.0,531.82,0.0,
957.8,0.0,786.09,0.0,531.86,0.0,
957.85,0.0,786.11,0.0,531.88,0.0,
957.9,0.0,786.13,0.0,531.89,0.0,
957.95,0.0,786.14,0.0,531.92,0.0,
958.0,0.0,786.15,0.0,531.95,0.0,
958.0,0.0,786.16,0.0,531.95,0.0,
958.05,0.0,786.17,0.0,531.95,0.0,
958.1,0.0,786.18,0.0,531.96,0.0,
958.15,0.0,786.19,0.0,531.98,0.0,
958.2,0.0,786.2,0.0,532.0,0.0,
958.25,0.0,786.21,0.0,532.01,0.0,
958.3,0.0,786.22,0.0,532.03,0.0,
958.35,0.0,786.23,0.0,532.06,0.0,
958.4,0.0,786.24,0.0,532.08,0.0,
958.45,0.0,786.24,0.0,532.09,0.0,
958.45,0.0,786.25,0.0,532.11,0.0,
958.5,0.0,786.26,0.0,532.12,0.0,
958.55,0.0,786.27,0.0,532.12,0.0,
958.6,0.0,786.29,0.0,532.14,0.0,
958.65,0.0,786.31,0.0,532.18,0.0,
958.7,0.0,786.33,0.0,532.2,0.0,
958.75,0.0,786.35,0.0,532.21,0.0,
958.8,0.0,786.37,0.0,532.24,0.0,
958.85,0.0,786.4,0.0,532.27,0.0,
958.9,0.0,786.42,0.0,532.29,0.0,
958.9,0.0,786.45,0.0,532.32,0.0,
958.95,0.0,786.48,0.0,532.34,0.0,
959.0,0.0,786.5,0.0,532.37,0.0,
959.05,0.0,786.53,0.0,532.38,0.0,
959.1,0.0,786.56,0.0,532.39,0.0,
959.15,0.0,786.59,0.0,532.41,0.0,
959.2,0.0,786.62,0.0,532.44,0.0,
959.25,0.0,786.64,0.0,532.45,0.0,
959.3,0.0,786.66,0.0,532.49,0.0,
959.35,0.0,786.68,0.0,532.5,0.0,
959.35,0.0,786.71,0.0,532.52,0.0,
959.4,0.0,786.74,0.0,532.52,0.0,
959.45,0.0,786.76,0.0,532.56,0.0,
959.5,0.0,786.78,0.0,532.59,0.0,
959.55,0.0,786.81,0.0,532.6,0.0,
959.6,0.0,786.84,0.0,532.61,0.0,
959.65,0.0,786.87,0.0,532.64,0.0,
959.7,0.0,786.9,0.0,532.68,0.0,
959.75,0.0,786.92,0.0,532.72,0.0,
959.8,0.0,786.94,0.0,532.75,0.0,
959.8,0.0,786.96,0.0,532.76,0.0,
959.85,0.0,786.99,0.0,532.8,0.0,
959.9,0.0,787.02,0.0,532.83,0.0,
959.95,0.0,787.04,0.0,532.84,0.0,
960.0,0.0,787.07,0.0,532.87,0.0,
960.05,0.0,787.1,0.0,532.88,0.0,
960.1,0.0,787.13,0.0,532.9,0.0,
960.15,0.0,787.16,0.0,532.92,0.0,
960.2,0.0,787.18,0.0,532.97,0.0,
960.25,0.0,787.21,0.0,532.98,0.0,
960.25,0.0,787.23,0.0,533.0,0.0,
960.3,0.0,787.26,0.0,533.04,0.0,
960.35,0.0,787.29,0.0,533.08,0.0,
960.4,0.0,787.31,0.0,533.11,0.0,
960.45,0.0,787.34,0.0,533.13,0.0,
960.5,0.0,787.37,0.0,533.17,0.0,
960.55,0.0,787.4,0.0,533.19,0.0,
960.6,0.0,787.43,0.0,533.22,0.0,
960.65,0.0,787.45,0.0,533.23,0.0,
960.7,0.0,787.47,0.0,533.24,0.0,
960.7,0.0,787.48,0.0,533.26,0.0,
960.75,0.0,787.5,0.0,533.28,0.0,
960.8,0.0,787.52,0.0,533.3,0.0,
960.85,0.0,787.53,0.0,533.32,0.0,
